PT,disambiguate,AU,BA,CA,GP,RI,OI,BE,Z2,TI,X1,Y1,Z1,FT,PN,AE,Z3,SO,S1,SE,BS,VL,IS,SI,MA,BP,EP,AR,DI,D2,SU,PD,PY,AB,X4,Y4,Z4,AK,CT,CY,SP,CL,TC,Z8,ZB,ZS,Z9,SN,BN,UT,PM,case,pubYear
J,NA,"Sheikh, Sana; Janoff-Bulman, Ronnie",NA,NA,NA,NA,NA,NA,NA,Paradoxical Consequences of Prohibitions,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,NA,NA,NA,105,2,NA,NA,301,315,NA,10.1037/a0032278,NA,NA,13-Aug,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,WOS:000322430200008,NA,baumeister,2013
J,NA,"Quinones-Garcia, Cristina; Rodriguez-Carvajal, Raquel; Clarke, Nicholas; Moreno-Jimenez, Bernardo",NA,NA,NA,NA,NA,NA,NA,Development and cross-national validation of the Emotional Effort Scale (EEF),NA,NA,NA,NA,NA,NA,NA,PSICOTHEMA,NA,NA,NA,25,3,NA,NA,363,369,NA,10.7334/psicothema2012.289,NA,NA,13-Aug,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,WOS:000322100600013,NA,baumeister,2013
J,NA,"Oertig, Daniela; Schueler, Julia; Schnelle, Jessica; Brandstaetter, Veronika; Roskes, Marieke; Elliot, Andrew J.",NA,NA,NA,NA,NA,NA,NA,Avoidance Goal Pursuit Depletes Self-Regulatory Resources,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY,NA,NA,NA,81,4,NA,NA,365,375,NA,10.1111/jopy.12019,NA,NA,13-Aug,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,WOS:000321566300003,NA,baumeister,2013
J,NA,"Sul, Sunhae; Kim, Jennifer; Choi, Incheol",NA,NA,NA,NA,NA,NA,NA,Subjective Well-Being and Hedonic Editing: How Happy People Maximize Joint Outcomes of Loss and Gain,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF HAPPINESS STUDIES,NA,NA,NA,14,4,NA,NA,1409,1430,NA,10.1007/s10902-012-9379-6,NA,NA,13-Aug,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,WOS:000323740500018,NA,baumeister,2013
J,NA,"Demerouti, Evangelia; Shimazu, Akihito; Bakker, Arnold B.; Shimada, Kyoko; Kawakami, Norito",NA,NA,NA,NA,NA,NA,NA,Work-self balance: A longitudinal study on the effects of job demands and resources on personal functioning in Japanese working parents,NA,NA,NA,NA,NA,NA,NA,WORK AND STRESS,NA,NA,NA,27,3,NA,NA,223,243,NA,10.1080/02678373.2013.812353,NA,NA,JUL 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,WOS:000326363600001,NA,baumeister,2013
J,NA,"Miller, Holly C.; Bourrasseau, Camille; Blampain, Justine",NA,NA,NA,NA,NA,NA,NA,Can you enhance executive control without glucose? The effects of fructose on problem solving,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PSYCHOPHARMACOLOGY,NA,NA,NA,27,7,NA,NA,645,650,NA,10.1177/0269881112473790,NA,NA,13-Jul,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,WOS:000320703100009,NA,baumeister,2013
J,NA,"Ciardha, Caoilte O.; Gormley, Michael",NA,NA,NA,NA,NA,NA,NA,"Measuring sexual interest using a pictorial modified Stroop task, a pictorial Implicit Association Test and a Choice Reaction Time task",NA,NA,NA,NA,NA,NA,NA,JOURNAL OF SEXUAL AGGRESSION,NA,NA,NA,19,2,NA,NA,158,170,NA,10.1080/13552600.2012.677486,NA,NA,JUL 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,WOS:000320370100003,NA,baumeister,2013
J,NA,"Martinez-Inigo, David; Poerio, Giulia Lara; Totterdell, Peter",NA,NA,NA,NA,NA,NA,NA,The Association between Controlled Interpersonal Affect Regulation and Resource Depletion,NA,NA,NA,NA,NA,NA,NA,APPLIED PSYCHOLOGY-HEALTH AND WELL BEING,NA,NA,NA,5,2,NA,NA,248,269,NA,10.1111/aphw.12009,NA,NA,13-Jul,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,WOS:000321326200006,NA,baumeister,2013
J,NA,"Halali, Eliran; Bereby-Meyer, Yoella; Ockenfels, Axel",NA,NA,NA,NA,NA,NA,NA,Is it all about the self? The effect of self-control depletion on ultimatum game proposers,NA,NA,NA,NA,NA,NA,NA,FRONTIERS IN HUMAN NEUROSCIENCE,NA,NA,NA,7,NA,NA,NA,NA,NA,UNSP 240,10.3389/fnhum.2013.00240,NA,NA,JUN 13 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,WOS:000320301500001,NA,baumeister,2013
J,NA,"Englert, C.; Bertrams, A.",NA,NA,NA,NA,NA,NA,NA,THE ROLE OF SELF-CONTROL STRENGTH IN THE DEVELOPMENT OF STATE ANXIETY IN TEST SITUATIONS,NA,NA,NA,NA,NA,NA,NA,PSYCHOLOGICAL REPORTS,NA,NA,NA,112,3,NA,NA,976,991,NA,10.2466/15.10.PR0.112.3.976-991,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,WOS:000324174300020,NA,baumeister,2013
J,NA,"Henden, Edmund",NA,NA,NA,NA,NA,NA,NA,Addictive actions,NA,NA,NA,NA,NA,NA,NA,PHILOSOPHICAL PSYCHOLOGY,NA,NA,NA,26,3,NA,NA,362,382,NA,10.1080/09515089.2012.660688,NA,NA,JUN 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,WOS:000321812000003,NA,baumeister,2013
J,NA,"Wu, Mei-Chun; Kuo, Feng-Yang",NA,NA,NA,NA,NA,NA,NA,Process-induced decision costs on sequential value judgments,NA,NA,NA,NA,NA,NA,NA,DECISION SUPPORT SYSTEMS,NA,NA,NA,55,3,NA,NA,822,828,NA,10.1016/j.dss.2013.03.007,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,WOS:000320638100016,NA,baumeister,2013
J,NA,"Elwafi, Hani M.; Witkiewitz, Katie; Mallik, Sarah; Thornhill, Thomas A.; Brewer, Judson A.",NA,NA,NA,NA,NA,NA,NA,Mindfulness training for smoking cessation: Moderation of the relationship between craving and cigarette use,NA,NA,NA,NA,NA,NA,NA,DRUG AND ALCOHOL DEPENDENCE,NA,NA,NA,130,3-Jan,NA,NA,222,229,NA,10.1016/j.drugalcdep.2012.11.015,NA,NA,JUN 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,WOS:000319715000029,NA,baumeister,2013
J,NA,"Shea, Catherine T.; Davisson, Erin K.; Fitzsimons, Grainne M.",NA,NA,NA,NA,NA,NA,NA,Riding Other People's Coattails: Individuals With Low Self-Control Value Self-Control in Other People,NA,NA,NA,NA,NA,NA,NA,PSYCHOLOGICAL SCIENCE,NA,NA,NA,24,6,NA,NA,1031,1036,NA,10.1177/0956797612464890,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,WOS:000320026000025,NA,baumeister,2013
J,NA,"Roskes, Marieke; Elliot, Andrew J.; Nijstad, Bernard A.; De Dreu, Carsten K. W.",NA,NA,NA,NA,NA,NA,NA,Time Pressure Undermines Performance More Under Avoidance Than Approach Motivation,NA,NA,NA,NA,NA,NA,NA,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,NA,NA,NA,39,6,NA,NA,803,813,NA,10.1177/0146167213482984,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,WOS:000319222700008,NA,baumeister,2013
J,NA,"Nosen, Elizabeth; Woody, Sheila R.",NA,NA,NA,NA,NA,NA,NA,Development and Initial Validation of the White Bear Suppression Inventory (Smoking Version),NA,NA,NA,NA,NA,NA,NA,NICOTINE & TOBACCO RESEARCH,NA,NA,NA,15,6,NA,NA,1155,1160,NA,10.1093/ntr/nts251,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,WOS:000318810500020,NA,baumeister,2013
J,NA,"Ortner, Catherine N. M.; Zelazo, Philip David; Anderson, Adam K.",NA,NA,NA,NA,NA,NA,NA,Effects of emotion regulation on concurrent attentional performance,NA,NA,NA,NA,NA,NA,NA,MOTIVATION AND EMOTION,NA,NA,NA,37,2,NA,NA,346,354,NA,10.1007/s11031-012-9310-9,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,WOS:000318514900012,NA,baumeister,2013
J,NA,"Elward, Rachael L.; Evans, Lisa H.; Wilding, Edward L.",NA,NA,NA,NA,NA,NA,NA,The role of working memory capacity in the control of recollection,NA,NA,NA,NA,NA,NA,NA,CORTEX,NA,NA,NA,49,6,NA,NA,1452,1462,NA,10.1016/j.cortex.2012.07.003,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,WOS:000321169200002,NA,baumeister,2013
J,NA,"Roberts, Nicole A.; Leonard, Rachel C.; Butler, Emily A.; Levenson, Robert W.; Kanter, Jonathan W.",NA,NA,NA,NA,NA,NA,NA,Job Stress and Dyadic Synchrony in Police Marriages: A Preliminary Investigation,NA,NA,NA,NA,NA,NA,NA,FAMILY PROCESS,NA,NA,NA,52,2,NA,NA,271,283,NA,10.1111/j.1545-5300.2012.01415.x,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,WOS:000209287000009,NA,baumeister,2013
J,NA,"Ghumman, Sonia; Barnes, Christopher M.",NA,NA,NA,NA,NA,NA,NA,Sleep and prejudice: a resource recovery approach,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF APPLIED SOCIAL PSYCHOLOGY,NA,NA,NA,43,NA,NA,NA,E166,E178,NA,10.1111/jasp.12045,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,WOS:000320037700002,NA,baumeister,2013
J,NA,"McEwan, Desmond; Ginis, Kathleen A. Martin; Bray, Steven R.",NA,NA,NA,NA,NA,NA,NA,The Effects of Depleted Self-Control Strength on Skill-Based Task Performance,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,NA,NA,NA,35,3,NA,NA,239,249,NA,10.1123/jsep.35.3.239,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,WOS:000322056100002,NA,baumeister,2013
J,NA,"Belenky, Daniel M.; Nokes-Malach, Timothy J.",NA,NA,NA,NA,NA,NA,NA,Mastery-approach goals and knowledge transfer: An investigation into the effects of task structure and framing instructions,NA,NA,NA,NA,NA,NA,NA,LEARNING AND INDIVIDUAL DIFFERENCES,NA,NA,NA,25,NA,NA,NA,21,34,NA,10.1016/j.lindif.2013.02.004,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,WOS:000319646400003,NA,baumeister,2013
J,NA,"Allen, Tammy D.; Johnson, Ryan C.; Kiburz, Kaitlin M.; Shockley, Kristen M.",NA,NA,NA,NA,NA,NA,NA,Work-Family Conflict and Flexible Work Arrangements: Deconstructing Flexibility,NA,NA,NA,NA,NA,NA,NA,PERSONNEL PSYCHOLOGY,NA,NA,NA,66,2,NA,NA,345,376,NA,10.1111/peps.12012,NA,NA,SUM 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,NA,WOS:000319227100002,NA,baumeister,2013
J,NA,"Morchain, Pascal; Schadron, Georges; Saint-Bauzel, Roxane; Bechu, Geraldine",NA,NA,NA,NA,NA,NA,NA,The perfume. When the applicant's odour affects the recruiter ... or not: A question of determinability,NA,NA,NA,NA,NA,NA,NA,REVUE INTERNATIONALE DE PSYCHOLOGIE SOCIALE-INTERNATIONAL REVIEW OF SOCIAL PSYCHOLOGY,NA,NA,NA,26,2,NA,NA,73,99,NA,NA,NA,NA,13-Jun,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,WOS:000322092400004,NA,baumeister,2013
J,NA,"Lin, Bing C.; Kain, Jason M.; Fritz, Charlotte",NA,NA,NA,NA,NA,NA,NA,Don't Interrupt Me! An Examination of the Relationship Between Intrusions at Work and Employee Strain,NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL JOURNAL OF STRESS MANAGEMENT,NA,NA,NA,20,2,NA,NA,77,94,NA,10.1037/a0031637,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,WOS:000320072600001,NA,baumeister,2013
J,NA,"Kemp, Elyria; Bui, My; Grier, Sonya",NA,NA,NA,NA,NA,NA,NA,When food is more than nutrition: Understanding emotional eating and overconsumption,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF CONSUMER BEHAVIOUR,NA,NA,NA,12,3,NA,NA,204,213,NA,10.1002/cb.1413,NA,NA,MAY-JUN 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,WOS:000319419200006,NA,baumeister,2013
J,NA,"Vinney, Lisa A.; Turkstra, Lyn S.",NA,NA,NA,NA,NA,NA,NA,The Role of Self-Regulation in Voice Therapy,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF VOICE,NA,NA,NA,27,3,NA,NA,NA,NA,3.90E+03,10.1016/j.jvoice.2013.01.003,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,WOS:000319313400019,NA,baumeister,2013
J,NA,"Todd, Jemma; Mullan, Barbara",NA,NA,NA,NA,NA,NA,NA,The role of self-regulation in predicting sleep hygiene in university students,NA,NA,NA,NA,NA,NA,NA,PSYCHOLOGY HEALTH & MEDICINE,NA,NA,NA,18,3,NA,NA,275,288,NA,10.1080/13548506.2012.701756,NA,NA,MAY 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,WOS:000318347600003,NA,baumeister,2013
J,NA,"Effron, Daniel A.; Monin, Benoit; Miller, Dale T.",NA,NA,NA,NA,NA,NA,NA,The unhealthy road not taken: Licensing indulgence by exaggerating counterfactual sins,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,NA,NA,NA,49,3,NA,NA,573,578,NA,10.1016/j.jesp.2012.08.012,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,WOS:000317794200034,NA,baumeister,2013
J,NA,"Rigoni, Davide; Wilquin, Helene; Brass, Marcel; Burle, Boris",NA,NA,NA,NA,NA,NA,NA,When errors do not matter: Weakening belief in intentional control impairs cognitive reaction to errors,NA,NA,NA,NA,NA,NA,NA,COGNITION,NA,NA,NA,127,2,NA,NA,264,269,NA,10.1016/j.cognition.2013.01.009,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,WOS:000317943600011,NA,baumeister,2013
J,NA,"Dvorak, Robert D.; Pearson, Matthew R.; Kuvaas, Nicholas J.",NA,NA,NA,NA,NA,NA,NA,The Five-Factor Model of Impulsivity-Like Traits and Emotional Lability in Aggressive Behavior,NA,NA,NA,NA,NA,NA,NA,AGGRESSIVE BEHAVIOR,NA,NA,NA,39,3,NA,NA,222,228,NA,10.1002/ab.21474,NA,NA,MAY-JUN 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,WOS:000317606400006,NA,baumeister,2013
J,NA,"Biegler, Paul; Vargas, Patrick",NA,NA,NA,NA,NA,NA,NA,"Response to Open Peer Commentaries on ""Ban the Sunset? Nonpropositional Content and Regulation of Pharmaceutical Advertising""",NA,NA,NA,NA,NA,NA,NA,AMERICAN JOURNAL OF BIOETHICS,NA,NA,NA,13,5,NA,NA,W1,W5,NA,10.1080/15265161.2013.785191,NA,NA,MAY 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,WOS:000317176900001,NA,baumeister,2013
J,NA,"Mann, Traci; de Ridder, Denise; Fujita, Kentaro",NA,NA,NA,NA,NA,NA,NA,Self-Regulation of Health Behavior: Social Psychological Approaches to Goal Setting and Goal Striving,NA,NA,NA,NA,NA,NA,NA,HEALTH PSYCHOLOGY,NA,NA,NA,32,5,NA,NA,487,498,NA,10.1037/a0028533,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,WOS:000318523400004,NA,baumeister,2013
J,NA,"De Vet, Emely; Nelissen, Rob M. A.; Zeelenberg, Marcel; De Ridder, Denise T. D.",NA,NA,NA,NA,NA,NA,NA,Ain't no mountain high enough? Setting high weight loss goals predict effort and short-term weight loss,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF HEALTH PSYCHOLOGY,NA,NA,NA,18,5,NA,NA,638,647,NA,10.1177/1359105312454038,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,WOS:000319524000005,NA,baumeister,2013
J,NA,"Daniels, Kevin; Beesley, Nick; Wimalasiri, Varuni; Cheyne, Alistair",NA,NA,NA,NA,NA,NA,NA,Problem Solving and Well-Being: Exploring the Instrumental Role of Job Control and Social Support,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF MANAGEMENT,NA,NA,NA,39,4,NA,NA,1016,1043,NA,10.1177/0149206311430262,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,WOS:000318176900007,NA,baumeister,2013
J,NA,"Derrick, Jaye L.",NA,NA,NA,NA,NA,NA,NA,Energized by Television: Familiar Fictional Worlds Restore Self-Control,NA,NA,NA,NA,NA,NA,NA,SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE,NA,NA,NA,4,3,NA,NA,299,307,NA,10.1177/1948550612454889,NA,NA,13-May,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,WOS:000336435800006,NA,baumeister,2013
J,NA,"Barutchu, Ayla; Carter, Olivia; Hester, Robert; Levy, Neil",NA,NA,NA,NA,NA,NA,NA,Strength in cognitive self-regulation,NA,NA,NA,NA,NA,NA,NA,FRONTIERS IN PSYCHOLOGY,NA,NA,NA,4,NA,NA,NA,NA,NA,174,10.3389/fpsyg.2013.00174,NA,NA,APR 11 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,WOS:000330844600001,NA,baumeister,2013
J,NA,"Friese, Malte; Binder, Julia; Luechinger, Roger; Boesiger, Peter; Rasch, Bjoern",NA,NA,NA,NA,NA,NA,NA,Suppressing Emotions Impairs Subsequent Stroop Performance and Reduces Prefrontal Brain Activation,NA,NA,NA,NA,NA,NA,NA,PLOS ONE,NA,NA,NA,8,4,NA,NA,NA,NA,e60385,10.1371/journal.pone.0060385,NA,NA,APR 2 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,WOS:000317717300109,NA,baumeister,2013
J,NA,"Riskind, John H.; Kleiman, Evan M.; Schafer, Karen E.",NA,NA,NA,NA,NA,NA,NA,UNDOING EFFECTS OF POSITIVE AFFECT: DOES IT BUFFER THE EFFECTS OF NEGATIVE AFFECT IN PREDICTING CHANGES IN DEPRESSION?,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY,NA,NA,NA,32,4,NA,NA,363,380,NA,10.1521/jscp.2013.32.4.363,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,WOS:000319304000001,NA,baumeister,2013
J,NA,"Wagner, Dylan D.; Heatherton, Todd F.",NA,NA,NA,NA,NA,NA,NA,Self-regulatory depletion increases emotional reactivity in the amygdala,NA,NA,NA,NA,NA,NA,NA,SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE,NA,NA,NA,8,4,NA,NA,410,417,NA,10.1093/scan/nss082,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,WOS:000318315600008,NA,baumeister,2013
J,NA,"Wenzel, Mario; Conner, Tamlin S.; Kubiak, Thomas",NA,NA,NA,NA,NA,NA,NA,Understanding the limits of self-control: Positive affect moderates the impact of task switching on consecutive self-control performance,NA,NA,NA,NA,NA,NA,NA,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,NA,NA,NA,43,3,NA,NA,175,184,NA,10.1002/ejsp.1936,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,WOS:000317595600001,NA,baumeister,2013
J,NA,"DeBono, Amber; Muraven, Mark",NA,NA,NA,NA,NA,NA,NA,"Keeping it real: self-control depletion increases accuracy, but decreases confidence for performance",NA,NA,NA,NA,NA,NA,NA,JOURNAL OF APPLIED SOCIAL PSYCHOLOGY,NA,NA,NA,43,4,NA,NA,879,886,NA,10.1111/jasp.12013,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,WOS:000317676300016,NA,baumeister,2013
J,NA,"McGuire, Joseph T.; Kable, Joseph W.",NA,NA,NA,NA,NA,NA,NA,Rational Temporal Predictions Can Underlie Apparent Failures to Delay Gratification,NA,NA,NA,NA,NA,NA,NA,PSYCHOLOGICAL REVIEW,NA,NA,NA,120,2,NA,NA,395,410,NA,10.1037/a0031910,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,WOS:000317525400004,NA,baumeister,2013
J,NA,"Ozcelik, Hakan",NA,NA,NA,NA,NA,NA,NA,An empirical analysis of surface acting in intra-organizational relationships,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF ORGANIZATIONAL BEHAVIOR,NA,NA,NA,34,3,NA,NA,291,309,NA,10.1002/job.1798,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,WOS:000316691000002,NA,baumeister,2013
J,NA,"Archontaki, Despina; Lewis, Gary J.; Bates, Timothy C.",NA,NA,NA,NA,NA,NA,NA,Genetic Influences on Psychological Well-Being: A Nationally Representative Twin Study,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY,NA,NA,NA,81,2,NA,NA,221,230,NA,10.1111/j.1467-6494.2012.00787.x,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,WOS:000316631700009,NA,baumeister,2013
J,NA,"Gratz, Kim L.; Dixon-Gordon, Katherine L.; Breetz, Alisa; Tull, Matthew",NA,NA,NA,NA,NA,NA,NA,A LABORATORY-BASED EXAMINATION OF RESPONSES TO SOCIAL REJECTION IN BORDERLINE PERSONALITY DISORDER: THE MEDIATING ROLE OF EMOTION DYSREGULATION,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PERSONALITY DISORDERS,NA,NA,NA,27,2,NA,NA,157,171,NA,10.1521/pedi.2013.27.2.157,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,WOS:000316829500003,NA,baumeister,2013
J,NA,"Volman, Felieke E.; Bakker, Arnold B.; Xanthopoulou, Despoina",NA,NA,NA,NA,NA,NA,NA,Recovery at home and performance at work: A diary study on self-family facilitation,NA,NA,NA,NA,NA,NA,NA,EUROPEAN JOURNAL OF WORK AND ORGANIZATIONAL PSYCHOLOGY,NA,NA,NA,22,2,NA,NA,218,234,NA,10.1080/1359432X.2011.648375,NA,NA,APR 1 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,WOS:000317823300008,NA,baumeister,2013
J,NA,"Kiernan, Michaela; Brown, Susan D.; Schoffman, Danielle E.; Lee, Katherine; King, Abby C.; Taylor, C. Barr; Schleicher, Nina C.; Perri, Michael G.",NA,NA,NA,NA,NA,NA,NA,"Promoting Healthy Weight With ""Stability Skills First"": A Randomized Trial",NA,NA,NA,NA,NA,NA,NA,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,NA,NA,NA,81,2,NA,NA,336,346,NA,10.1037/a0030544,NA,NA,13-Apr,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,WOS:000316908500012,NA,baumeister,2013
J,NA,"Montoya, Detra Y.; Scott, Maura L.",NA,NA,NA,NA,NA,NA,NA,The Effect of Lifestyle-Based Depletion on Teen Consumer Behavior,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF PUBLIC POLICY & MARKETING,NA,NA,NA,32,1,NA,NA,82,96,NA,10.1509/jppm.10.086,NA,NA,SPR 2013,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,WOS:000319364700007,NA,baumeister,2013
J,NA,"Iso-Ahola, Seppo E.",NA,NA,NA,NA,NA,NA,NA,Exercise: Why It Is a Challenge for Both the Nonconscious and Conscious Mind,NA,NA,NA,NA,NA,NA,NA,REVIEW OF GENERAL PSYCHOLOGY,NA,NA,NA,17,1,NA,NA,93,110,NA,10.1037/a0030657,NA,NA,13-Mar,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,WOS:000316619800008,NA,baumeister,2013
J,NA,"Herrmann, Andreas; Zidansek, Manja; Sprott, David E.; Spangenberg, Eric R.",NA,NA,NA,NA,NA,NA,NA,The Power of Simplicity: Processing Fluency and the Effects of Olfactory Cues on Retail Sales,NA,NA,NA,NA,NA,NA,NA,JOURNAL OF RETAILING,NA,NA,NA,89,1,NA,NA,30,43,NA,10.1016/j.jretai.2012.08.002,NA,NA,13-Mar,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,WOS:000316591600003,NA,baumeister,2013
J,NA,"Nes, Lise Solberg; Ehlers, Shawna L.; Patten, Christi A.; Gastineau, Dennis A.",NA,NA,NA,NA,NA,NA,NA,"Self-regulatory Fatigue in Hematologic Malignancies: Impact on Quality of Life, Coping, and Adherence to Medical Recommendations",NA,NA,NA,NA,NA,NA,NA,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,NA,NA,NA,20,1,NA,NA,13,21,NA,10.1007/s12529-011-9194-1,NA,NA,13-Mar,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,WOS:000315271400003,NA,baumeister,2013
